"Four-Year Graduation Rates, 2016-17"
"All Districts, English Learner Status"

"",,,,"Non-Graduates",,,
"Middletown School District","=""0830011""","ELL",15,"*","*","*","*"
"Milford School District","=""0840011""","Non-ELL",496,"*","*",10,2.0
"Milford School District","=""0840011""","ELL",9,"*","*",0,"*"
"Monroe School District","=""0850011""","Non-ELL","*","*","*","*","*"
"Monroe School District","=""0850011""","ELL","*","*","*","*","*"
"Montville School District","=""0860011""","Non-ELL","*","*","*","*","*"
"Montville School District","=""0860011""","ELL","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Non-ELL",319,23,7.2,"*","*"
"Naugatuck School District","=""0880011""","ELL",10,0,"*","*","*"
"New Britain School District","=""0890011""","Non-ELL",530,65,12.3,70,13.2
"New Britain School District","=""0890011""","ELL",137,19,13.9,25,18.2
"New Canaan School District","=""0900011""","Non-ELL","*","*","*","*","*"
"New Canaan School District","=""0900011""","ELL","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Non-ELL","*","*","*","*","*"
"New Fairfield School District","=""0910011""","ELL","*","*","*","*","*"
"New Haven School District","=""0930011""","Non-ELL",1320,100,7.6,146,11.1
"New Haven School District","=""0930011""","ELL",196,16,8.2,41,20.9
"New London School District","=""0950011""","Non-ELL",171,"*","*","*","*"
"New London School District","=""0950011""","ELL",55,"*","*","*","*"
"New Milford School District","=""0960011""","Non-ELL",330,"*","*","*","*"
"New Milford School District","=""0960011""","ELL",12,"*","*","*","*"
"Newington School District","=""0940011""","Non-ELL",308,11,3.6,11,3.6
"Newington School District","=""0940011""","ELL",9,0,"*",0,"*"
"Newtown School District","=""0970011""","Non-ELL",427,17,4.0,6,1.4
"North Branford School District","=""0990011""","Non-ELL","*","*","*","*","*"
"North Branford School District","=""0990011""","ELL","*","*","*","*","*"
"North Haven School District","=""1010011""","Non-ELL","*","*","*","*","*"
"North Haven School District","=""1010011""","ELL","*","*","*","*","*"
"North Stonington School District","=""1020011""","Non-ELL","*","*","*","*","*"
"North Stonington School District","=""1020011""","ELL","*","*","*","*","*"
"Norwalk School District","=""1030011""","Non-ELL",772,"*","*","*","*"
"Norwalk School District","=""1030011""","ELL",94,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Non-ELL",574,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","ELL",63,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Non-ELL","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","ELL","*","*","*","*","*"
"Oxford School District","=""1080011""","Non-ELL","*","*","*","*","*"
"Oxford School District","=""1080011""","ELL","*","*","*","*","*"
"Path Academy District","=""2930013""","Non-ELL",53,41,77.4,"*","*"
"Path Academy District","=""2930013""","ELL",15,10,"*","*","*"
"Plainfield School District","=""1090011""","Non-ELL",179,14,7.8,13,7.3
"Plainville School District","=""1100011""","Non-ELL","*","*","*","*","*"
"Plainville School District","=""1100011""","ELL","*","*","*","*","*"
"Plymouth School District","=""1110011""","Non-ELL","*","*","*","*","*"
"Plymouth School District","=""1110011""","ELL","*","*","*","*","*"
"Portland School District","=""1130011""","Non-ELL","*","*","*","*","*"
"Portland School District","=""1130011""","ELL","*","*","*","*","*"
"Putnam School District","=""1160011""","Non-ELL","*","*","*","*","*"
"Putnam School District","=""1160011""","ELL","*","*","*","*","*"
"Regional School District 01","=""2010012""","Non-ELL",115,"*","*","*","*"
"Regional School District 04","=""2040012""","Non-ELL","*","*","*","*","*"
"Regional School District 04","=""2040012""","ELL","*","*","*","*","*"
"Regional School District 05","=""2050012""","Non-ELL","*","*","*","*","*"
"Regional School District 05","=""2050012""","ELL","*","*","*","*","*"
"Regional School District 06","=""2060012""","Non-ELL",112,0,0.0,"*","*"
"Regional School District 07","=""2070012""","Non-ELL",199,9,4.5,0,0.0
"Regional School District 08","=""2080012""","Non-ELL",262,11,4.2,6,2.3
"Regional School District 09","=""2090012""","Non-ELL","*","*","*","*","*"
"Regional School District 09","=""2090012""","ELL","*","*","*","*","*"
"Regional School District 10","=""2100012""","Non-ELL",200,"*","*","*","*"
"Regional School District 11","=""2110012""","Non-ELL",45,"*","*",0,0.0
"Regional School District 12","=""2120012""","Non-ELL","*","*","*","*","*"
"Regional School District 12","=""2120012""","ELL","*","*","*","*","*"
"Regional School District 13","=""2130012""","Non-ELL","*","*","*","*","*"
"Regional School District 13","=""2130012""","ELL","*","*","*","*","*"
"Regional School District 14","=""2140012""","Non-ELL",172,"*","*","*","*"
"Regional School District 15","=""2150012""","Non-ELL","*","*","*","*","*"
"Regional School District 15","=""2150012""","ELL","*","*","*","*","*"
"Regional School District 16","=""2160012""","Non-ELL","*","*","*","*","*"
"Regional School District 16","=""2160012""","ELL","*","*","*","*","*"
"Regional School District 17","=""2170012""","Non-ELL",151,"*","*","*","*"
"Regional School District 18","=""2180012""","Non-ELL",124,"*","*","*","*"
"Regional School District 19","=""2190012""","Non-ELL","*","*","*","*","*"
"Regional School District 19","=""2190012""","ELL","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Non-ELL","*","*","*","*","*"
"Ridgefield School District","=""1180011""","ELL","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Non-ELL","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","ELL","*","*","*","*","*"
"Seymour School District","=""1240011""","Non-ELL",163,"*","*","*","*"
"Shelton School District","=""1260011""","Non-ELL",391,20,5.1,10,2.6
"Shelton School District","=""1260011""","ELL",6,0,"*",0,"*"
"Simsbury School District","=""1280011""","Non-ELL","*","*","*","*","*"
"Simsbury School District","=""1280011""","ELL","*","*","*","*","*"
"Somers School District","=""1290011""","Non-ELL","*","*","*","*","*"
"Somers School District","=""1290011""","ELL","*","*","*","*","*"
"South Windsor School District","=""1320011""","Non-ELL",334,"*","*","*","*"
"South Windsor School District","=""1320011""","ELL",7,"*","*","*","*"
"Southington School District","=""1310011""","Non-ELL","*","*","*","*","*"
"Southington School District","=""1310011""","ELL","*","*","*","*","*"
"Stafford School District","=""1340011""","Non-ELL",123,"*","*","*","*"
"Stamford Academy District","=""2820013""","Non-ELL","*","*","*","*","*"
"Stamford Academy District","=""2820013""","ELL","*","*","*","*","*"
"Stamford School District","=""1350011""","Non-ELL",1040,33,3.2,26,2.5
"Stamford School District","=""1350011""","ELL",160,14,8.8,31,19.4
"Stonington School District","=""1370011""","Non-ELL","*","*","*","*","*"
"Stonington School District","=""1370011""","ELL","*","*","*","*","*"
"Stratford School District","=""1380011""","Non-ELL",502,27,5.4,31,6.2
"Stratford School District","=""1380011""","ELL",15,0,"*",0,"*"
"Suffield School District","=""1390011""","Non-ELL",186,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Non-ELL",33,"*","*",0,0.0
"The Gilbert School District","=""9020022""","Non-ELL","*","*","*","*","*"
"The Gilbert School District","=""9020022""","ELL","*","*","*","*","*"
"Thomaston School District","=""1400011""","Non-ELL",63,"*","*","*","*"
"Thompson School District","=""1410011""","Non-ELL",57,"*","*","*","*"
"Tolland School District","=""1420011""","Non-ELL","*","*","*","*","*"
"Tolland School District","=""1420011""","ELL","*","*","*","*","*"
"Torrington School District","=""1430011""","Non-ELL",228,"*","*","*","*"
"Torrington School District","=""1430011""","ELL",15,"*","*","*","*"
"Trumbull School District","=""1440011""","Non-ELL",491,"*","*","*","*"
"Trumbull School District","=""1440011""","ELL",6,0,"*",0,"*"
"Unified School District #1","=""3360015""","Non-ELL",376,"*","*","*","*"
"Unified School District #1","=""3360015""","ELL",14,"*","*","*","*"
"Unified School District #2","=""3470015""","Non-ELL","*","*","*","*","*"
"Unified School District #2","=""3470015""","ELL","*","*","*","*","*"
"Vernon School District","=""1460011""","Non-ELL",225,"*","*","*","*"
"Vernon School District","=""1460011""","ELL",13,"*","*","*","*"
"Wallingford School District","=""1480011""","Non-ELL",470,"*","*","*","*"
"Wallingford School District","=""1480011""","ELL",15,"*","*","*","*"
"Waterbury School District","=""1510011""","Non-ELL",1141,47,4.1,202,17.7
"Waterbury School District","=""1510011""","ELL",176,15,8.5,57,32.4
"Waterford School District","=""1520011""","Non-ELL",214,"*","*","*","*"
"Waterford School District","=""1520011""","ELL",6,"*","*",0,"*"
"Watertown School District","=""1530011""","Non-ELL","*","*","*","*","*"
"Watertown School District","=""1530011""","ELL","*","*","*","*","*"
"West Hartford School District","=""1550011""","Non-ELL",742,"*","*","*","*"
"West Hartford School District","=""1550011""","ELL",33,"*","*","*","*"
"West Haven School District","=""1560011""","Non-ELL",382,"*","*","*","*"
"West Haven School District","=""1560011""","ELL",38,"*","*","*","*"
"Westbrook School District","=""1540011""","Non-ELL","*","*","*","*","*"
"Westbrook School District","=""1540011""","ELL","*","*","*","*","*"
"Weston School District","=""1570011""","Non-ELL","*","*","*","*","*"
"Weston School District","=""1570011""","ELL","*","*","*","*","*"
"Westport School District","=""1580011""","Non-ELL","*","*","*","*","*"
"Westport School District","=""1580011""","ELL","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Non-ELL",265,"*","*","*","*"
"Wethersfield School District","=""1590011""","ELL",14,"*","*","*","*"
"Wilton School District","=""1610011""","Non-ELL",336,9,2.7,0,0.0
"Windham School District","=""1630011""","Non-ELL",101,"*","*","*","*"
"Windham School District","=""1630011""","ELL",49,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Non-ELL","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","ELL","*","*","*","*","*"
"Windsor School District","=""1640011""","Non-ELL",283,"*","*","*","*"
"Windsor School District","=""1640011""","ELL",10,"*","*","*","*"
"Wolcott School District","=""1660011""","Non-ELL","*","*","*","*","*"
"Wolcott School District","=""1660011""","ELL","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Non-ELL","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","ELL","*","*","*","*","*"

