"Four-Year Graduation Rates, 2017-18"
"All Districts, English Learner Status"

"",,,,"Non-Graduates",,,
"Killingly School District","=""0690011""","ELL","*","*","*","*","*"
"Learn","=""2450014""","Non-ELL",188,13,6.9,7,3.7
"Learn","=""2450014""","ELL",8,0,"*",0,"*"
"Lebanon School District","=""0710011""","Non-ELL",89,"*","*","*","*"
"Ledyard School District","=""0720011""","Non-ELL","*","*","*","*","*"
"Ledyard School District","=""0720011""","ELL","*","*","*","*","*"
"Litchfield School District","=""0740011""","Non-ELL",64,0,0.0,"*","*"
"Madison School District","=""0760011""","Non-ELL","*","*","*","*","*"
"Madison School District","=""0760011""","ELL","*","*","*","*","*"
"Manchester School District","=""0770011""","Non-ELL",391,"*","*","*","*"
"Manchester School District","=""0770011""","ELL",19,"*","*","*","*"
"Meriden School District","=""0800011""","Non-ELL",558,41,7.3,68,12.2
"Meriden School District","=""0800011""","ELL",68,12,17.6,13,19.1
"Middletown School District","=""0830011""","Non-ELL",322,21,6.5,"*","*"
"Middletown School District","=""0830011""","ELL",7,0,"*","*","*"
"Milford School District","=""0840011""","Non-ELL","*","*","*","*","*"
"Milford School District","=""0840011""","ELL","*","*","*","*","*"
"Monroe School District","=""0850011""","Non-ELL",307,12,3.9,"*","*"
"Montville School District","=""0860011""","Non-ELL","*","*","*","*","*"
"Montville School District","=""0860011""","ELL","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Non-ELL",300,"*","*","*","*"
"Naugatuck School District","=""0880011""","ELL",16,"*","*","*","*"
"New Britain School District","=""0890011""","Non-ELL",500,58,11.6,65,13.0
"New Britain School District","=""0890011""","ELL",127,10,7.9,34,26.8
"New Canaan School District","=""0900011""","Non-ELL","*","*","*","*","*"
"New Canaan School District","=""0900011""","ELL","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Non-ELL",206,"*","*","*","*"
"New Haven School District","=""0930011""","Non-ELL",1347,102,7.6,171,12.7
"New Haven School District","=""0930011""","ELL",181,25,13.8,25,13.8
"New London School District","=""0950011""","Non-ELL",210,"*","*",26,12.4
"New London School District","=""0950011""","ELL",51,"*","*",8,15.7
"New Milford School District","=""0960011""","Non-ELL",349,"*","*","*","*"
"New Milford School District","=""0960011""","ELL",6,0,"*","*","*"
"Newington School District","=""0940011""","Non-ELL","*","*","*","*","*"
"Newington School District","=""0940011""","ELL","*","*","*","*","*"
"Newtown School District","=""0970011""","Non-ELL","*","*","*","*","*"
"Newtown School District","=""0970011""","ELL","*","*","*","*","*"
"North Branford School District","=""0990011""","Non-ELL",151,"*","*","*","*"
"North Haven School District","=""1010011""","Non-ELL","*","*","*","*","*"
"North Haven School District","=""1010011""","ELL","*","*","*","*","*"
"North Stonington School District","=""1020011""","Non-ELL",45,"*","*","*","*"
"Norwalk School District","=""1030011""","Non-ELL",799,25,3.1,28,3.5
"Norwalk School District","=""1030011""","ELL",94,7,7.4,14,14.9
"Norwich Free Academy District","=""9010022""","Non-ELL",566,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","ELL",33,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Non-ELL","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","ELL","*","*","*","*","*"
"Oxford School District","=""1080011""","Non-ELL","*","*","*","*","*"
"Oxford School District","=""1080011""","ELL","*","*","*","*","*"
"Path Academy District","=""2930013""","Non-ELL",34,"*","*",24,70.6
"Path Academy District","=""2930013""","ELL",13,"*","*",6,"*"
"Plainfield School District","=""1090011""","Non-ELL","*","*","*","*","*"
"Plainfield School District","=""1090011""","ELL","*","*","*","*","*"
"Plainville School District","=""1100011""","Non-ELL",166,8,4.8,10,6.0
"Plainville School District","=""1100011""","ELL",6,0,"*",0,"*"
"Plymouth School District","=""1110011""","Non-ELL","*","*","*","*","*"
"Plymouth School District","=""1110011""","ELL","*","*","*","*","*"
"Portland School District","=""1130011""","Non-ELL",85,"*","*","*","*"
"Putnam School District","=""1160011""","Non-ELL","*","*","*","*","*"
"Putnam School District","=""1160011""","ELL","*","*","*","*","*"
"Regional School District 01","=""2010012""","Non-ELL","*","*","*","*","*"
"Regional School District 01","=""2010012""","ELL","*","*","*","*","*"
"Regional School District 04","=""2040012""","Non-ELL",156,"*","*","*","*"
"Regional School District 05","=""2050012""","Non-ELL","*","*","*","*","*"
"Regional School District 05","=""2050012""","ELL","*","*","*","*","*"
"Regional School District 06","=""2060012""","Non-ELL",108,"*","*","*","*"
"Regional School District 07","=""2070012""","Non-ELL",165,"*","*",0,0.0
"Regional School District 08","=""2080012""","Non-ELL",273,12,4.4,"*","*"
"Regional School District 09","=""2090012""","Non-ELL","*","*","*","*","*"
"Regional School District 09","=""2090012""","ELL","*","*","*","*","*"
"Regional School District 10","=""2100012""","Non-ELL","*","*","*","*","*"
"Regional School District 10","=""2100012""","ELL","*","*","*","*","*"
"Regional School District 11","=""2110012""","Non-ELL",34,"*","*","*","*"
"Regional School District 12","=""2120012""","Non-ELL","*","*","*","*","*"
"Regional School District 12","=""2120012""","ELL","*","*","*","*","*"
"Regional School District 13","=""2130012""","Non-ELL",134,7,5.2,"*","*"
"Regional School District 14","=""2140012""","Non-ELL",191,"*","*","*","*"
"Regional School District 15","=""2150012""","Non-ELL","*","*","*","*","*"
"Regional School District 15","=""2150012""","ELL","*","*","*","*","*"
"Regional School District 16","=""2160012""","Non-ELL",171,"*","*",0,0.0
"Regional School District 17","=""2170012""","Non-ELL","*","*","*","*","*"
"Regional School District 17","=""2170012""","ELL","*","*","*","*","*"
"Regional School District 18","=""2180012""","Non-ELL",118,"*","*","*","*"
"Regional School District 19","=""2190012""","Non-ELL","*","*","*","*","*"
"Regional School District 19","=""2190012""","ELL","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Non-ELL",427,15,3.5,"*","*"
"Rocky Hill School District","=""1190011""","Non-ELL","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","ELL","*","*","*","*","*"
"Seymour School District","=""1240011""","Non-ELL","*","*","*","*","*"
"Seymour School District","=""1240011""","ELL","*","*","*","*","*"
"Shelton School District","=""1260011""","Non-ELL",352,"*","*","*","*"
"Shelton School District","=""1260011""","ELL",7,"*","*","*","*"
"Simsbury School District","=""1280011""","Non-ELL",344,19,5.5,"*","*"
"Somers School District","=""1290011""","Non-ELL",117,"*","*","*","*"
"South Windsor School District","=""1320011""","Non-ELL","*","*","*","*","*"
"South Windsor School District","=""1320011""","ELL","*","*","*","*","*"
"Southington School District","=""1310011""","Non-ELL","*","*","*","*","*"
"Southington School District","=""1310011""","ELL","*","*","*","*","*"
"Stafford School District","=""1340011""","Non-ELL",98,6,6.1,"*","*"
"Stamford Academy District","=""2820013""","Non-ELL","*","*","*","*","*"
"Stamford Academy District","=""2820013""","ELL","*","*","*","*","*"
"Stamford School District","=""1350011""","Non-ELL",985,41,4.2,41,4.2
"Stamford School District","=""1350011""","ELL",194,17,8.8,49,25.3
"Stonington School District","=""1370011""","Non-ELL",178,6,3.4,"*","*"
"Stratford School District","=""1380011""","Non-ELL",517,22,4.3,"*","*"
"Stratford School District","=""1380011""","ELL",23,0,0.0,"*","*"
"Suffield School District","=""1390011""","Non-ELL",191,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Non-ELL","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","ELL","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Non-ELL","*","*","*","*","*"
"The Gilbert School District","=""9020022""","ELL","*","*","*","*","*"
"The Woodstock Academy District","=""9030022""","Non-ELL",253,0,0.0,"*","*"
"Thomaston School District","=""1400011""","Non-ELL","*","*","*","*","*"
"Thomaston School District","=""1400011""","ELL","*","*","*","*","*"
"Thompson School District","=""1410011""","Non-ELL",68,6,8.8,6,8.8
"Tolland School District","=""1420011""","Non-ELL",221,12,5.4,"*","*"
"Torrington School District","=""1430011""","Non-ELL",222,"*","*","*","*"
"Torrington School District","=""1430011""","ELL",17,"*","*","*","*"
"Trumbull School District","=""1440011""","Non-ELL","*","*","*","*","*"
"Trumbull School District","=""1440011""","ELL","*","*","*","*","*"
"Unified School District #1","=""3360015""","Non-ELL",427,"*","*","*","*"
"Unified School District #1","=""3360015""","ELL",6,"*","*","*","*"
"Unified School District #2","=""3470015""","Non-ELL",25,"*","*",18,72.0
"Vernon School District","=""1460011""","Non-ELL","*","*","*","*","*"
"Vernon School District","=""1460011""","ELL","*","*","*","*","*"
"Wallingford School District","=""1480011""","Non-ELL",450,"*","*","*","*"
"Wallingford School District","=""1480011""","ELL",17,"*","*","*","*"
"Waterbury School District","=""1510011""","Non-ELL",1173,68,5.8,190,16.2
"Waterbury School District","=""1510011""","ELL",170,11,6.5,44,25.9
"Waterford School District","=""1520011""","Non-ELL","*","*","*","*","*"
"Waterford School District","=""1520011""","ELL","*","*","*","*","*"
"Watertown School District","=""1530011""","Non-ELL","*","*","*","*","*"
"Watertown School District","=""1530011""","ELL","*","*","*","*","*"
"West Hartford School District","=""1550011""","Non-ELL",738,"*","*",10,1.4
"West Hartford School District","=""1550011""","ELL",13,"*","*",0,"*"
"West Haven School District","=""1560011""","Non-ELL",381,"*","*",42,11.0
"West Haven School District","=""1560011""","ELL",35,"*","*",6,17.1
"Westbrook School District","=""1540011""","Non-ELL","*","*","*","*","*"
"Westbrook School District","=""1540011""","ELL","*","*","*","*","*"
"Weston School District","=""1570011""","Non-ELL","*","*","*","*","*"
"Weston School District","=""1570011""","ELL","*","*","*","*","*"
"Westport School District","=""1580011""","Non-ELL","*","*","*","*","*"
"Westport School District","=""1580011""","ELL","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Non-ELL","*","*","*","*","*"
"Wethersfield School District","=""1590011""","ELL","*","*","*","*","*"
"Wilton School District","=""1610011""","Non-ELL","*","*","*","*","*"
"Wilton School District","=""1610011""","ELL","*","*","*","*","*"
"Windham School District","=""1630011""","Non-ELL",121,"*","*","*","*"
"Windham School District","=""1630011""","ELL",41,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Non-ELL",116,"*","*","*","*"
"Windsor Locks School District","=""1650011""","ELL",6,"*","*",0,"*"
"Windsor School District","=""1640011""","Non-ELL",300,26,8.7,"*","*"
"Windsor School District","=""1640011""","ELL",10,0,"*","*","*"
"Wolcott School District","=""1660011""","Non-ELL","*","*","*","*","*"
"Wolcott School District","=""1660011""","ELL","*","*","*","*","*"

