"Four-Year Graduation Rates, 2018-19"
"All Districts, English Learner Status"

"",,,,"Non-Graduates",,,
"Putnam School District","=""1160011""","Non-ELL","*","*","*","*","*"
"Regional School District 01","=""2010012""","ELL","*","*","*","*","*"
"Regional School District 01","=""2010012""","Non-ELL","*","*","*","*","*"
"Regional School District 04","=""2040012""","ELL","*","*","*","*","*"
"Regional School District 04","=""2040012""","Non-ELL","*","*","*","*","*"
"Regional School District 05","=""2050012""","ELL","*","*","*","*","*"
"Regional School District 05","=""2050012""","Non-ELL","*","*","*","*","*"
"Regional School District 06","=""2060012""","Non-ELL",89,"*","*",0,0.0
"Regional School District 07","=""2070012""","Non-ELL",202,11,5.4,"*","*"
"Regional School District 08","=""2080012""","ELL","*","*","*","*","*"
"Regional School District 08","=""2080012""","Non-ELL","*","*","*","*","*"
"Regional School District 09","=""2090012""","Non-ELL",235,7,3.0,"*","*"
"Regional School District 10","=""2100012""","Non-ELL",198,"*","*","*","*"
"Regional School District 11","=""2110012""","ELL","*","*","*","*","*"
"Regional School District 11","=""2110012""","Non-ELL","*","*","*","*","*"
"Regional School District 12","=""2120012""","ELL","*","*","*","*","*"
"Regional School District 12","=""2120012""","Non-ELL","*","*","*","*","*"
"Regional School District 13","=""2130012""","ELL","*","*","*","*","*"
"Regional School District 13","=""2130012""","Non-ELL","*","*","*","*","*"
"Regional School District 14","=""2140012""","ELL","*","*","*","*","*"
"Regional School District 14","=""2140012""","Non-ELL","*","*","*","*","*"
"Regional School District 15","=""2150012""","ELL","*","*","*","*","*"
"Regional School District 15","=""2150012""","Non-ELL","*","*","*","*","*"
"Regional School District 16","=""2160012""","ELL","*","*","*","*","*"
"Regional School District 16","=""2160012""","Non-ELL","*","*","*","*","*"
"Regional School District 17","=""2170012""","Non-ELL",160,0,0.0,"*","*"
"Regional School District 18","=""2180012""","Non-ELL",114,"*","*",0,0.0
"Regional School District 19","=""2190012""","ELL",10,0,"*",0,"*"
"Regional School District 19","=""2190012""","Non-ELL",282,13,4.6,10,3.5
"Ridgefield School District","=""1180011""","ELL","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Non-ELL","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","ELL","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Non-ELL","*","*","*","*","*"
"Seymour School District","=""1240011""","ELL","*","*","*","*","*"
"Seymour School District","=""1240011""","Non-ELL","*","*","*","*","*"
"Shelton School District","=""1260011""","ELL",12,0,"*","*","*"
"Shelton School District","=""1260011""","Non-ELL",366,15,4.1,"*","*"
"Simsbury School District","=""1280011""","ELL","*","*","*","*","*"
"Simsbury School District","=""1280011""","Non-ELL","*","*","*","*","*"
"Somers School District","=""1290011""","Non-ELL",131,"*","*","*","*"
"South Windsor School District","=""1320011""","ELL","*","*","*","*","*"
"South Windsor School District","=""1320011""","Non-ELL","*","*","*","*","*"
"Southington School District","=""1310011""","ELL",7,0,"*",0,"*"
"Southington School District","=""1310011""","Non-ELL",467,20,4.3,13,2.8
"Stafford School District","=""1340011""","Non-ELL",96,"*","*","*","*"
"Stamford Academy District","=""2820013""","ELL",12,"*","*","*","*"
"Stamford Academy District","=""2820013""","Non-ELL",67,"*","*","*","*"
"Stamford School District","=""1350011""","ELL",200,18,9.0,53,26.5
"Stamford School District","=""1350011""","Non-ELL",957,47,4.9,35,3.7
"Stonington School District","=""1370011""","ELL","*","*","*","*","*"
"Stonington School District","=""1370011""","Non-ELL","*","*","*","*","*"
"Stratford School District","=""1380011""","ELL",24,"*","*",0,0.0
"Stratford School District","=""1380011""","Non-ELL",496,"*","*",13,2.6
"Suffield School District","=""1390011""","ELL","*","*","*","*","*"
"Suffield School District","=""1390011""","Non-ELL","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","ELL","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Non-ELL","*","*","*","*","*"
"The Gilbert School District","=""9020022""","ELL","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Non-ELL","*","*","*","*","*"
"The Woodstock Academy District","=""9030022""","Non-ELL",316,"*","*","*","*"
"Thomaston School District","=""1400011""","Non-ELL",71,"*","*","*","*"
"Thompson School District","=""1410011""","Non-ELL",72,"*","*",7,9.7
"Tolland School District","=""1420011""","ELL","*","*","*","*","*"
"Tolland School District","=""1420011""","Non-ELL","*","*","*","*","*"
"Torrington School District","=""1430011""","ELL",14,"*","*","*","*"
"Torrington School District","=""1430011""","Non-ELL",219,"*","*","*","*"
"Trumbull School District","=""1440011""","ELL","*","*","*","*","*"
"Trumbull School District","=""1440011""","Non-ELL","*","*","*","*","*"
"Unified School District #1","=""3360015""","ELL",24,"*","*",20,83.3
"Unified School District #1","=""3360015""","Non-ELL",486,"*","*",440,90.5
"Unified School District #2","=""3470015""","ELL","*","*","*","*","*"
"Unified School District #2","=""3470015""","Non-ELL","*","*","*","*","*"
"Vernon School District","=""1460011""","ELL",11,0,"*",0,"*"
"Vernon School District","=""1460011""","Non-ELL",199,9,4.5,22,11.1
"Wallingford School District","=""1480011""","ELL",15,0,"*","*","*"
"Wallingford School District","=""1480011""","Non-ELL",447,12,2.7,"*","*"
"Waterbury School District","=""1510011""","ELL",185,7,3.8,40,21.6
"Waterbury School District","=""1510011""","Non-ELL",1041,45,4.3,127,12.2
"Waterford School District","=""1520011""","ELL","*","*","*","*","*"
"Waterford School District","=""1520011""","Non-ELL","*","*","*","*","*"
"Watertown School District","=""1530011""","ELL","*","*","*","*","*"
"Watertown School District","=""1530011""","Non-ELL","*","*","*","*","*"
"West Hartford School District","=""1550011""","ELL",25,"*","*","*","*"
"West Hartford School District","=""1550011""","Non-ELL",750,"*","*","*","*"
"West Haven School District","=""1560011""","ELL",47,"*","*","*","*"
"West Haven School District","=""1560011""","Non-ELL",397,"*","*","*","*"
"Westbrook School District","=""1540011""","ELL","*","*","*","*","*"
"Westbrook School District","=""1540011""","Non-ELL","*","*","*","*","*"
"Weston School District","=""1570011""","ELL","*","*","*","*","*"
"Weston School District","=""1570011""","Non-ELL","*","*","*","*","*"
"Westport School District","=""1580011""","ELL","*","*","*","*","*"
"Westport School District","=""1580011""","Non-ELL","*","*","*","*","*"
"Wethersfield School District","=""1590011""","ELL","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Non-ELL","*","*","*","*","*"
"Wilton School District","=""1610011""","ELL","*","*","*","*","*"
"Wilton School District","=""1610011""","Non-ELL","*","*","*","*","*"
"Windham School District","=""1630011""","ELL",54,8,14.8,12,22.2
"Windham School District","=""1630011""","Non-ELL",117,10,8.5,12,10.3
"Windsor Locks School District","=""1650011""","ELL","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Non-ELL","*","*","*","*","*"
"Windsor School District","=""1640011""","ELL",13,"*","*","*","*"
"Windsor School District","=""1640011""","Non-ELL",277,"*","*","*","*"
"Wolcott School District","=""1660011""","ELL","*","*","*","*","*"
"Wolcott School District","=""1660011""","Non-ELL","*","*","*","*","*"

