"Four-Year Graduation Rates, 2015-16"
"All Districts, English Learner Status"

"",,,,"Graduates",
"New Haven School District","=""0930011""","Non-ELL",1293,1017,78.7
"New London School District","=""0950011""","ELL",41,28,68.3
"New London School District","=""0950011""","Non-ELL",202,152,75.2
"New Milford School District","=""0960011""","ELL",8,"*","*"
"New Milford School District","=""0960011""","Non-ELL",334,"*","*"
"Newington School District","=""0940011""","ELL",6,"*","*"
"Newington School District","=""0940011""","Non-ELL",304,"*","*"
"Newtown School District","=""0970011""","ELL","N/A","N/A","N/A"
"Newtown School District","=""0970011""","Non-ELL",424,405,95.5
"North Branford School District","=""0990011""","ELL","N/A","N/A","N/A"
"North Branford School District","=""0990011""","Non-ELL",144,133,92.4
"North Haven School District","=""1010011""","ELL","*","*","*"
"North Haven School District","=""1010011""","Non-ELL","*","*","*"
"North Stonington School District","=""1020011""","ELL","*","*","*"
"North Stonington School District","=""1020011""","Non-ELL","*","*","*"
"Norwalk School District","=""1030011""","ELL",73,55,75.3
"Norwalk School District","=""1030011""","Non-ELL",740,680,91.9
"Norwich Free Academy District","=""9010022""","ELL",59,46,78.0
"Norwich Free Academy District","=""9010022""","Non-ELL",519,434,83.6
"Old Saybrook School District","=""1060011""","ELL","*","*","*"
"Old Saybrook School District","=""1060011""","Non-ELL","*","*","*"
"Oxford School District","=""1080011""","ELL","*","*","*"
"Oxford School District","=""1080011""","Non-ELL","*","*","*"
"Path Academy District","=""2930013""","ELL",10,"*","*"
"Path Academy District","=""2930013""","Non-ELL",28,"*","*"
"Plainfield School District","=""1090011""","ELL","*","*","*"
"Plainfield School District","=""1090011""","Non-ELL","*","*","*"
"Plainville School District","=""1100011""","ELL","*","*","*"
"Plainville School District","=""1100011""","Non-ELL","*","*","*"
"Plymouth School District","=""1110011""","ELL","*","*","*"
"Plymouth School District","=""1110011""","Non-ELL","*","*","*"
"Portland School District","=""1130011""","ELL","N/A","N/A","N/A"
"Portland School District","=""1130011""","Non-ELL",89,85,95.5
"Putnam School District","=""1160011""","ELL","*","*","*"
"Putnam School District","=""1160011""","Non-ELL","*","*","*"
"Regional School District 01","=""2010012""","ELL","*","*","*"
"Regional School District 01","=""2010012""","Non-ELL","*","*","*"
"Regional School District 04","=""2040012""","ELL","*","*","*"
"Regional School District 04","=""2040012""","Non-ELL","*","*","*"
"Regional School District 05","=""2050012""","ELL",6,6,"*"
"Regional School District 05","=""2050012""","Non-ELL",391,370,94.6
"Regional School District 06","=""2060012""","ELL","*","*","*"
"Regional School District 06","=""2060012""","Non-ELL","*","*","*"
"Regional School District 07","=""2070012""","ELL","N/A","N/A","N/A"
"Regional School District 07","=""2070012""","Non-ELL",191,179,93.7
"Regional School District 08","=""2080012""","ELL","N/A","N/A","N/A"
"Regional School District 08","=""2080012""","Non-ELL",261,240,92.0
"Regional School District 09","=""2090012""","ELL","*","*","*"
"Regional School District 09","=""2090012""","Non-ELL","*","*","*"
"Regional School District 10","=""2100012""","ELL","*","*","*"
"Regional School District 10","=""2100012""","Non-ELL","*","*","*"
"Regional School District 11","=""2110012""","ELL","N/A","N/A","N/A"
"Regional School District 11","=""2110012""","Non-ELL",33,26,78.8
"Regional School District 12","=""2120012""","ELL","N/A","N/A","N/A"
"Regional School District 12","=""2120012""","Non-ELL",78,76,97.4
"Regional School District 13","=""2130012""","ELL","*","*","*"
"Regional School District 13","=""2130012""","Non-ELL","*","*","*"
"Regional School District 14","=""2140012""","ELL","*","*","*"
"Regional School District 14","=""2140012""","Non-ELL","*","*","*"
"Regional School District 15","=""2150012""","ELL","N/A","N/A","N/A"
"Regional School District 15","=""2150012""","Non-ELL",289,273,94.5
"Regional School District 16","=""2160012""","ELL","*","*","*"
"Regional School District 16","=""2160012""","Non-ELL","*","*","*"
"Regional School District 17","=""2170012""","ELL","N/A","N/A","N/A"
"Regional School District 17","=""2170012""","Non-ELL",149,142,95.3
"Regional School District 18","=""2180012""","ELL","N/A","N/A","N/A"
"Regional School District 18","=""2180012""","Non-ELL",103,98,95.1
"Regional School District 19","=""2190012""","ELL","*","*","*"
"Regional School District 19","=""2190012""","Non-ELL","*","*","*"
"Ridgefield School District","=""1180011""","ELL","*","*","*"
"Ridgefield School District","=""1180011""","Non-ELL","*","*","*"
"Rocky Hill School District","=""1190011""","ELL",8,"*","*"
"Rocky Hill School District","=""1190011""","Non-ELL",175,"*","*"
"Seymour School District","=""1240011""","ELL","*","*","*"
"Seymour School District","=""1240011""","Non-ELL","*","*","*"
"Shelton School District","=""1260011""","ELL",11,9,"*"
"Shelton School District","=""1260011""","Non-ELL",405,372,91.9
"Simsbury School District","=""1280011""","ELL","*","*","*"
"Simsbury School District","=""1280011""","Non-ELL","*","*","*"
"Somers School District","=""1290011""","ELL","N/A","N/A","N/A"
"Somers School District","=""1290011""","Non-ELL",125,116,92.8
"South Windsor School District","=""1320011""","ELL","*","*","*"
"South Windsor School District","=""1320011""","Non-ELL","*","*","*"
"Southington School District","=""1310011""","ELL","*","*","*"
"Southington School District","=""1310011""","Non-ELL","*","*","*"
"Stafford School District","=""1340011""","ELL","N/A","N/A","N/A"
"Stafford School District","=""1340011""","Non-ELL",114,103,90.4
"Stamford Academy District","=""2820013""","ELL","*","*","*"
"Stamford Academy District","=""2820013""","Non-ELL","*","*","*"
"Stamford School District","=""1350011""","ELL",173,127,73.4
"Stamford School District","=""1350011""","Non-ELL",1018,927,91.1
"Stonington School District","=""1370011""","ELL","*","*","*"
"Stonington School District","=""1370011""","Non-ELL","*","*","*"
"Stratford School District","=""1380011""","ELL",23,19,82.6
"Stratford School District","=""1380011""","Non-ELL",564,506,89.7
"Suffield School District","=""1390011""","ELL","N/A","N/A","N/A"
"Suffield School District","=""1390011""","Non-ELL",210,197,93.8
"The Bridge Academy District","=""2690013""","ELL","*","*","*"
"The Bridge Academy District","=""2690013""","Non-ELL","*","*","*"
"The Gilbert School District","=""9020022""","ELL","*","*","*"
"The Gilbert School District","=""9020022""","Non-ELL","*","*","*"
"Thomaston School District","=""1400011""","ELL","N/A","N/A","N/A"
"Thomaston School District","=""1400011""","Non-ELL",52,51,98.1
"Thompson School District","=""1410011""","ELL","*","*","*"
"Thompson School District","=""1410011""","Non-ELL","*","*","*"
"Tolland School District","=""1420011""","ELL","N/A","N/A","N/A"
"Tolland School District","=""1420011""","Non-ELL",217,205,94.5
"Torrington School District","=""1430011""","ELL",19,9,"*"
"Torrington School District","=""1430011""","Non-ELL",270,227,84.1
"Trumbull School District","=""1440011""","ELL","*","*","*"
"Trumbull School District","=""1440011""","Non-ELL","*","*","*"
"Unified School District #1","=""3360015""","ELL",21,"*","*"
"Unified School District #1","=""3360015""","Non-ELL",320,"*","*"
"Unified School District #2","=""3470015""","ELL","*","*","*"
"Unified School District #2","=""3470015""","Non-ELL","*","*","*"
"Vernon School District","=""1460011""","ELL",6,"*","*"
"Vernon School District","=""1460011""","Non-ELL",202,"*","*"
"Wallingford School District","=""1480011""","ELL",16,12,"*"
"Wallingford School District","=""1480011""","Non-ELL",541,496,91.7
"Waterbury School District","=""1510011""","ELL",180,115,63.9
"Waterbury School District","=""1510011""","Non-ELL",1102,825,74.9
"Waterford School District","=""1520011""","ELL","*","*","*"
"Waterford School District","=""1520011""","Non-ELL","*","*","*"
"Watertown School District","=""1530011""","ELL","*","*","*"
"Watertown School District","=""1530011""","Non-ELL","*","*","*"
"West Hartford School District","=""1550011""","ELL",27,19,70.4
"West Hartford School District","=""1550011""","Non-ELL",748,709,94.8
"West Haven School District","=""1560011""","ELL",34,28,82.4
"West Haven School District","=""1560011""","Non-ELL",431,332,77.0
"Westbrook School District","=""1540011""","ELL","*","*","*"
"Westbrook School District","=""1540011""","Non-ELL","*","*","*"
"Weston School District","=""1570011""","ELL","N/A","N/A","N/A"
"Weston School District","=""1570011""","Non-ELL",204,"*","*"
"Westport School District","=""1580011""","ELL","*","*","*"
"Westport School District","=""1580011""","Non-ELL","*","*","*"
"Wethersfield School District","=""1590011""","ELL",17,"*","*"
"Wethersfield School District","=""1590011""","Non-ELL",294,"*","*"
"Wilton School District","=""1610011""","ELL","*","*","*"
"Wilton School District","=""1610011""","Non-ELL","*","*","*"
"Windham School District","=""1630011""","ELL",42,28,66.7
"Windham School District","=""1630011""","Non-ELL",108,91,84.3
"Windsor Locks School District","=""1650011""","ELL","*","*","*"
"Windsor Locks School District","=""1650011""","Non-ELL","*","*","*"
"Windsor School District","=""1640011""","ELL",6,"*","*"
"Windsor School District","=""1640011""","Non-ELL",269,"*","*"
"Wolcott School District","=""1660011""","ELL","*","*","*"
"Wolcott School District","=""1660011""","Non-ELL","*","*","*"
"Woodstock Academy District","=""9030022""","ELL","*","*","*"
"Woodstock Academy District","=""9030022""","Non-ELL","*","*","*"

