"Four-Year Graduation Rates, 2017-18"
"All Districts, English Learner Status"

"",,,,"Graduates",
"Jumoke Academy District","=""2610013""","Non-ELL",14,"*","*"
"Killingly School District","=""0690011""","Non-ELL","*","*","*"
"Killingly School District","=""0690011""","ELL","*","*","*"
"Learn","=""2450014""","Non-ELL",188,168,89.4
"Learn","=""2450014""","ELL",8,8,"*"
"Lebanon School District","=""0710011""","Non-ELL",89,83,93.3
"Ledyard School District","=""0720011""","Non-ELL","*","*","*"
"Ledyard School District","=""0720011""","ELL","*","*","*"
"Litchfield School District","=""0740011""","Non-ELL",64,63,98.4
"Madison School District","=""0760011""","Non-ELL","*","*","*"
"Madison School District","=""0760011""","ELL","*","*","*"
"Manchester School District","=""0770011""","Non-ELL",391,324,82.9
"Manchester School District","=""0770011""","ELL",19,13,"*"
"Meriden School District","=""0800011""","Non-ELL",558,449,80.5
"Meriden School District","=""0800011""","ELL",68,43,63.2
"Middletown School District","=""0830011""","Non-ELL",322,"*","*"
"Middletown School District","=""0830011""","ELL",7,"*","*"
"Milford School District","=""0840011""","Non-ELL","*","*","*"
"Milford School District","=""0840011""","ELL","*","*","*"
"Monroe School District","=""0850011""","Non-ELL",307,292,95.1
"Montville School District","=""0860011""","Non-ELL","*","*","*"
"Montville School District","=""0860011""","ELL","*","*","*"
"Naugatuck School District","=""0880011""","Non-ELL",300,260,86.7
"Naugatuck School District","=""0880011""","ELL",16,12,"*"
"New Britain School District","=""0890011""","Non-ELL",500,376,75.2
"New Britain School District","=""0890011""","ELL",127,83,65.4
"New Canaan School District","=""0900011""","Non-ELL","*","*","*"
"New Canaan School District","=""0900011""","ELL","*","*","*"
"New Fairfield School District","=""0910011""","Non-ELL",206,199,96.6
"New Haven School District","=""0930011""","Non-ELL",1347,1074,79.7
"New Haven School District","=""0930011""","ELL",181,131,72.4
"New London School District","=""0950011""","Non-ELL",210,175,83.3
"New London School District","=""0950011""","ELL",51,38,74.5
"New Milford School District","=""0960011""","Non-ELL",349,"*","*"
"New Milford School District","=""0960011""","ELL",6,"*","*"
"Newington School District","=""0940011""","Non-ELL","*","*","*"
"Newington School District","=""0940011""","ELL","*","*","*"
"Newtown School District","=""0970011""","Non-ELL","*","*","*"
"Newtown School District","=""0970011""","ELL","*","*","*"
"North Branford School District","=""0990011""","Non-ELL",151,142,94.0
"North Haven School District","=""1010011""","Non-ELL","*","*","*"
"North Haven School District","=""1010011""","ELL","*","*","*"
"North Stonington School District","=""1020011""","Non-ELL",45,42,93.3
"Norwalk School District","=""1030011""","Non-ELL",799,745,93.2
"Norwalk School District","=""1030011""","ELL",94,73,77.7
"Norwich Free Academy District","=""9010022""","Non-ELL",566,490,86.6
"Norwich Free Academy District","=""9010022""","ELL",33,26,78.8
"Old Saybrook School District","=""1060011""","Non-ELL","*","*","*"
"Old Saybrook School District","=""1060011""","ELL","*","*","*"
"Oxford School District","=""1080011""","Non-ELL","*","*","*"
"Oxford School District","=""1080011""","ELL","*","*","*"
"Path Academy District","=""2930013""","Non-ELL",34,6,17.6
"Path Academy District","=""2930013""","ELL",13,0,"*"
"Plainfield School District","=""1090011""","Non-ELL","*","*","*"
"Plainfield School District","=""1090011""","ELL","*","*","*"
"Plainville School District","=""1100011""","Non-ELL",166,148,89.2
"Plainville School District","=""1100011""","ELL",6,6,"*"
"Plymouth School District","=""1110011""","Non-ELL","*","*","*"
"Plymouth School District","=""1110011""","ELL","*","*","*"
"Portland School District","=""1130011""","Non-ELL",85,78,91.8
"Putnam School District","=""1160011""","Non-ELL","*","*","*"
"Putnam School District","=""1160011""","ELL","*","*","*"
"Regional School District 01","=""2010012""","Non-ELL","*","*","*"
"Regional School District 01","=""2010012""","ELL","*","*","*"
"Regional School District 04","=""2040012""","Non-ELL",156,151,96.8
"Regional School District 05","=""2050012""","Non-ELL","*","*","*"
"Regional School District 05","=""2050012""","ELL","*","*","*"
"Regional School District 06","=""2060012""","Non-ELL",108,105,97.2
"Regional School District 07","=""2070012""","Non-ELL",165,162,98.2
"Regional School District 08","=""2080012""","Non-ELL",273,258,94.5
"Regional School District 09","=""2090012""","Non-ELL","*","*","*"
"Regional School District 09","=""2090012""","ELL","*","*","*"
"Regional School District 10","=""2100012""","Non-ELL","*","*","*"
"Regional School District 10","=""2100012""","ELL","*","*","*"
"Regional School District 11","=""2110012""","Non-ELL",34,27,79.4
"Regional School District 12","=""2120012""","Non-ELL","*","*","*"
"Regional School District 12","=""2120012""","ELL","*","*","*"
"Regional School District 13","=""2130012""","Non-ELL",134,125,93.3
"Regional School District 14","=""2140012""","Non-ELL",191,186,97.4
"Regional School District 15","=""2150012""","Non-ELL","*","*","*"
"Regional School District 15","=""2150012""","ELL","*","*","*"
"Regional School District 16","=""2160012""","Non-ELL",171,166,97.1
"Regional School District 17","=""2170012""","Non-ELL","*","*","*"
"Regional School District 17","=""2170012""","ELL","*","*","*"
"Regional School District 18","=""2180012""","Non-ELL",118,113,95.8
"Regional School District 19","=""2190012""","Non-ELL","*","*","*"
"Regional School District 19","=""2190012""","ELL","*","*","*"
"Ridgefield School District","=""1180011""","Non-ELL",427,408,95.6
"Rocky Hill School District","=""1190011""","Non-ELL","*","*","*"
"Rocky Hill School District","=""1190011""","ELL","*","*","*"
"Seymour School District","=""1240011""","Non-ELL","*","*","*"
"Seymour School District","=""1240011""","ELL","*","*","*"
"Shelton School District","=""1260011""","Non-ELL",352,"*","*"
"Shelton School District","=""1260011""","ELL",7,"*","*"
"Simsbury School District","=""1280011""","Non-ELL",344,324,94.2
"Somers School District","=""1290011""","Non-ELL",117,113,96.6
"South Windsor School District","=""1320011""","Non-ELL","*","*","*"
"South Windsor School District","=""1320011""","ELL","*","*","*"
"Southington School District","=""1310011""","Non-ELL","*","*","*"
"Southington School District","=""1310011""","ELL","*","*","*"
"Stafford School District","=""1340011""","Non-ELL",98,89,90.8
"Stamford Academy District","=""2820013""","Non-ELL","*","*","*"
"Stamford Academy District","=""2820013""","ELL","*","*","*"
"Stamford School District","=""1350011""","Non-ELL",985,903,91.7
"Stamford School District","=""1350011""","ELL",194,128,66.0
"Stonington School District","=""1370011""","Non-ELL",178,167,93.8
"Stratford School District","=""1380011""","Non-ELL",517,476,92.1
"Stratford School District","=""1380011""","ELL",23,22,95.7
"Suffield School District","=""1390011""","Non-ELL",191,183,95.8
"The Bridge Academy District","=""2690013""","Non-ELL","*","*","*"
"The Bridge Academy District","=""2690013""","ELL","*","*","*"
"The Gilbert School District","=""9020022""","Non-ELL","*","*","*"
"The Gilbert School District","=""9020022""","ELL","*","*","*"
"The Woodstock Academy District","=""9030022""","Non-ELL",253,250,98.8
"Thomaston School District","=""1400011""","Non-ELL","*","*","*"
"Thomaston School District","=""1400011""","ELL","*","*","*"
"Thompson School District","=""1410011""","Non-ELL",68,56,82.4
"Tolland School District","=""1420011""","Non-ELL",221,208,94.1
"Torrington School District","=""1430011""","Non-ELL",222,185,83.3
"Torrington School District","=""1430011""","ELL",17,13,"*"
"Trumbull School District","=""1440011""","Non-ELL","*","*","*"
"Trumbull School District","=""1440011""","ELL","*","*","*"
"Unified School District #1","=""3360015""","Non-ELL",427,8,1.9
"Unified School District #1","=""3360015""","ELL",6,0,"*"
"Unified School District #2","=""3470015""","Non-ELL",25,"*","*"
"Vernon School District","=""1460011""","Non-ELL","*","*","*"
"Vernon School District","=""1460011""","ELL","*","*","*"
"Wallingford School District","=""1480011""","Non-ELL",450,423,94.0
"Wallingford School District","=""1480011""","ELL",17,13,"*"
"Waterbury School District","=""1510011""","Non-ELL",1173,915,78.0
"Waterbury School District","=""1510011""","ELL",170,115,67.6
"Waterford School District","=""1520011""","Non-ELL","*","*","*"
"Waterford School District","=""1520011""","ELL","*","*","*"
"Watertown School District","=""1530011""","Non-ELL","*","*","*"
"Watertown School District","=""1530011""","ELL","*","*","*"
"West Hartford School District","=""1550011""","Non-ELL",738,690,93.5
"West Hartford School District","=""1550011""","ELL",13,10,"*"
"West Haven School District","=""1560011""","Non-ELL",381,315,82.7
"West Haven School District","=""1560011""","ELL",35,27,77.1
"Westbrook School District","=""1540011""","Non-ELL","*","*","*"
"Westbrook School District","=""1540011""","ELL","*","*","*"
"Weston School District","=""1570011""","Non-ELL","*","*","*"
"Weston School District","=""1570011""","ELL","*","*","*"
"Westport School District","=""1580011""","Non-ELL","*","*","*"
"Westport School District","=""1580011""","ELL","*","*","*"
"Wethersfield School District","=""1590011""","Non-ELL","*","*","*"
"Wethersfield School District","=""1590011""","ELL","*","*","*"
"Wilton School District","=""1610011""","Non-ELL","*","*","*"
"Wilton School District","=""1610011""","ELL","*","*","*"
"Windham School District","=""1630011""","Non-ELL",121,104,86.0
"Windham School District","=""1630011""","ELL",41,34,82.9
"Windsor Locks School District","=""1650011""","Non-ELL",116,"*","*"
"Windsor Locks School District","=""1650011""","ELL",6,"*","*"
"Windsor School District","=""1640011""","Non-ELL",300,267,89.0
"Windsor School District","=""1640011""","ELL",10,9,"*"
"Wolcott School District","=""1660011""","Non-ELL","*","*","*"
"Wolcott School District","=""1660011""","ELL","*","*","*"

